OrderID,OrderDate,Channel,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,COGS,ShippingCost,PlatformFee
260,2024-10-03,Marketplace,778,1000,Accessories Item 1,Accessories,1,26.22,26.22,8.49,5.52,3.15
261,2024-10-03,SocialAds,671,1009,Electronics Item 2,Electronics,2,117.98,235.96,156.91,6.18,11.8
262,2024-10-03,Website,548,1009,Electronics Item 2,Electronics,1,126.38,76.41,67.43,5.62,2.67
263,2024-10-03,Website,205,1016,Sports Item 1,Sports,2,51.86,103.73,49.48,6.44,3.63
264,2024-10-03,Website,799,1014,Beauty Item 3,Beauty,1,37.65,37.65,17.81,5.68,1.32
265,2024-10-03,Website,53,1012,Beauty Item 1,Beauty,3,36.1,108.29,41.91,7.73,3.79
266,2024-10-03,Website,570,1013,Beauty Item 2,Beauty,2,31.97,63.94,26.73,6.03,2.24
267,2024-10-03,Website,913,1015,Beauty Item 4,Beauty,1,36.86,36.86,16.88,5.05,1.29
268,2024-10-03,Marketplace,172,1007,Home Item 4,Home,2,42.71,85.41,41.42,6.66,10.25
269,2024-10-03,Marketplace,788,1012,Beauty Item 1,Beauty,1,36.21,36.21,14.01,4.43,4.34
270,2024-10-03,Website,701,1006,Home Item 3,Home,1,52.59,52.59,25.35,4.49,1.84
271,2024-10-03,Website,30,1012,Beauty Item 1,Beauty,3,35.2,105.59,40.86,7.85,3.7
272,2024-10-03,Website,962,1012,Beauty Item 1,Beauty,3,36.25,108.76,42.09,7.36,3.81
273,2024-10-03,Marketplace,836,1017,Sports Item 2,Sports,2,71.54,143.07,70.11,6.89,17.17
274,2024-10-03,Marketplace,732,1001,Accessories Item 2,Accessories,1,29.65,29.65,10.91,4.54,3.56
275,2024-10-03,Marketplace,818,1015,Beauty Item 4,Beauty,1,38.93,38.93,17.83,5.28,4.67
276,2024-10-03,Website,181,1009,Electronics Item 2,Electronics,2,120.0,240.0,159.6,6.14,8.4
277,2024-10-03,Website,531,1000,Accessories Item 1,Accessories,1,24.79,24.79,8.03,4.33,0.87
278,2024-10-03,SocialAds,757,1014,Beauty Item 3,Beauty,1,36.79,36.79,17.4,4.26,1.84
279,2024-10-03,Marketplace,671,1003,Accessories Item 4,Accessories,1,22.05,22.05,7.39,4.23,2.65
280,2024-10-03,Website,1032,1017,Sports Item 2,Sports,1,76.9,76.9,37.68,5.07,2.69
281,2024-10-03,Marketplace,754,1012,Beauty Item 1,Beauty,1,35.81,35.81,13.86,4.59,4.3
282,2024-10-03,Website,927,1000,Accessories Item 1,Accessories,1,24.65,24.65,7.99,4.97,0.86
283,2024-10-03,Marketplace,54,1008,Electronics Item 1,Electronics,2,118.82,237.65,154.0,6.27,28.52
284,2024-10-03,Marketplace,333,1014,Beauty Item 3,Beauty,1,39.66,39.66,18.76,5.53,4.76
285,2024-10-03,Website,893,1008,Electronics Item 1,Electronics,1,122.12,122.12,79.13,4.94,4.27
286,2024-10-03,Marketplace,336,1003,Accessories Item 4,Accessories,1,22.18,22.18,7.43,4.33,2.66
287,2024-10-03,Website,239,1007,Home Item 4,Home,4,43.34,173.37,84.08,7.89,6.07
288,2024-10-03,Marketplace,166,1012,Beauty Item 1,Beauty,1,35.9,35.9,13.89,5.01,4.31
289,2024-10-03,Marketplace,154,1005,Home Item 2,Home,1,38.67,38.67,15.39,4.72,4.64
290,2024-10-03,SocialAds,1000,1015,Beauty Item 4,Beauty,2,39.27,78.55,35.97,6.17,3.93
291,2024-10-03,Website,747,1011,Electronics Item 4,Electronics,1,118.03,118.03,77.78,4.53,4.13
292,2024-10-03,Website,575,1007,Home Item 4,Home,1,40.91,40.91,19.84,5.37,1.43
293,2024-10-03,Website,866,1006,Home Item 3,Home,1,51.04,51.04,24.6,4.55,1.79
294,2024-10-03,Marketplace,500,1015,Beauty Item 4,Beauty,1,38.16,38.16,17.48,4.52,4.58
295,2024-10-03,Website,757,1012,Beauty Item 1,Beauty,3,37.2,111.61,43.19,7.3,3.91
296,2024-10-03,Website,925,1016,Sports Item 1,Sports,3,54.31,162.92,77.71,7.68,5.7
297,2024-10-03,Marketplace,865,1019,Sports Item 4,Sports,1,64.08,64.08,33.7,5.31,7.69
298,2024-10-03,Marketplace,136,1005,Home Item 2,Home,3,36.72,110.15,43.84,7.02,13.22
299,2024-10-03,Marketplace,617,1005,Home Item 2,Home,1,38.55,38.55,15.34,4.26,4.63
300,2024-10-03,SocialAds,260,1010,Electronics Item 3,Electronics,1,135.81,135.81,91.67,5.24,6.79
301,2024-10-03,Website,658,1019,Sports Item 4,Sports,1,65.76,65.76,34.59,4.54,2.3
302,2024-10-03,Website,360,1016,Sports Item 1,Sports,1,52.65,52.65,25.11,5.46,1.84
303,2024-10-03,SocialAds,1189,1003,Accessories Item 4,Accessories,1,21.23,21.23,7.11,4.7,1.06
304,2024-10-03,SocialAds,318,1013,Beauty Item 2,Beauty,1,33.22,33.22,13.89,4.96,1.66
305,2024-10-03,Website,902,1008,Electronics Item 1,Electronics,1,120.07,120.07,77.81,5.57,4.2
306,2024-10-03,Marketplace,137,1012,Beauty Item 1,Beauty,1,36.25,36.25,14.03,4.22,4.35
307,2024-10-03,Marketplace,445,1004,Home Item 1,Home,3,47.27,141.81,60.55,7.54,17.02
308,2024-10-03,SocialAds,349,1011,Electronics Item 4,Electronics,2,121.68,243.36,160.37,5.96,12.17
309,2024-10-03,Website,744,1007,Home Item 4,Home,2,41.38,82.76,40.14,6.5,2.9
310,2024-10-03,Marketplace,206,1008,Electronics Item 1,Electronics,2,115.68,231.36,149.92,6.86,27.76
311,2024-10-03,Website,706,1016,Sports Item 1,Sports,2,53.97,107.94,51.49,5.53,3.78
312,2024-10-03,Marketplace,856,1009,Electronics Item 2,Electronics,1,124.51,124.51,82.8,4.69,14.94
313,2024-10-03,Website,1183,1004,Home Item 1,Home,1,49.75,49.75,21.24,4.49,1.74
314,2024-10-03,Website,765,1000,Accessories Item 1,Accessories,1,24.83,24.83,8.05,4.77,0.87
315,2024-10-03,Website,331,1000,Accessories Item 1,Accessories,2,25.83,51.66,16.74,6.03,1.81
316,2024-10-03,Website,445,1017,Sports Item 2,Sports,1,75.07,75.07,36.78,5.48,2.63
317,2024-10-03,Website,57,1017,Sports Item 2,Sports,1,76.37,76.37,37.42,4.62,2.67
318,2024-10-03,Marketplace,931,1016,Sports Item 1,Sports,1,50.07,50.07,23.88,4.92,6.01
319,2024-10-03,SocialAds,340,1008,Electronics Item 1,Electronics,3,116.93,350.79,227.32,7.94,17.54
320,2024-10-03,Website,1106,1011,Electronics Item 4,Electronics,2,114.31,228.62,150.66,5.43,8.0
321,2024-10-03,Website,113,1014,Beauty Item 3,Beauty,1,37.2,37.2,17.59,5.22,1.3
322,2024-10-03,Marketplace,258,1018,Sports Item 3,Sports,1,58.72,58.72,32.82,4.82,7.05
323,2024-10-03,Marketplace,63,1009,Electronics Item 2,Electronics,1,124.2,124.2,82.59,4.2,14.9
324,2024-10-03,Website,874,1001,Accessories Item 2,Accessories,1,29.46,29.46,10.84,5.06,1.03
325,2024-10-03,Website,306,1006,Home Item 3,Home,1,53.09,53.09,25.59,4.57,1.86
326,2024-10-03,Marketplace,601,1007,Home Item 4,Home,2,42.57,85.13,41.29,5.83,10.22
327,2024-10-03,Website,523,1007,Home Item 4,Home,1,42.92,42.92,20.82,5.65,1.5
328,2024-10-03,Marketplace,1116,1006,Home Item 3,Home,1,54.77,24.91,19.2,5.69,2.99
329,2024-10-03,Marketplace,812,1007,Home Item 4,Home,2,41.44,82.88,40.2,6.74,9.95
330,2024-10-03,Website,304,1019,Sports Item 4,Sports,1,69.31,69.31,36.46,5.65,2.43
331,2024-10-03,Marketplace,677,1010,Electronics Item 3,Electronics,1,128.69,128.69,86.86,5.5,15.44
332,2024-10-03,Marketplace,949,1013,Beauty Item 2,Beauty,1,31.07,31.07,12.99,5.12,3.73
333,2024-10-03,Website,269,1010,Electronics Item 3,Electronics,2,131.3,262.61,177.26,6.57,9.19
334,2024-10-03,SocialAds,338,1005,Home Item 2,Home,1,37.23,37.23,14.82,4.92,1.86
335,2024-10-03,Website,973,1013,Beauty Item 2,Beauty,3,33.41,100.22,41.89,7.36,3.51
336,2024-10-04,Marketplace,908,1015,Beauty Item 4,Beauty,6,37.2,223.22,102.24,11.34,26.79
337,2024-10-04,Website,903,1005,Home Item 2,Home,1,40.4,40.4,16.08,5.21,1.41
338,2024-10-04,Website,913,1009,Electronics Item 2,Electronics,1,126.7,126.7,84.25,4.22,4.43
339,2024-10-04,SocialAds,518,1019,Sports Item 4,Sports,1,65.96,65.96,34.7,5.3,3.3
340,2024-10-04,Marketplace,1105,1003,Accessories Item 4,Accessories,1,20.77,20.77,6.96,5.32,2.49
341,2024-10-04,Website,396,1007,Home Item 4,Home,1,40.11,40.11,19.45,4.66,1.4
342,2024-10-04,Website,920,1011,Electronics Item 4,Electronics,2,120.78,241.55,159.18,6.4,8.45
343,2024-10-04,Website,115,1007,Home Item 4,Home,1,39.99,39.99,19.39,4.35,1.4
344,2024-10-04,Website,162,1009,Electronics Item 2,Electronics,1,123.85,123.85,82.36,4.28,4.33
345,2024-10-04,Website,118,1012,Beauty Item 1,Beauty,1,37.93,37.93,14.68,4.66,1.33
346,2024-10-04,Marketplace,547,1006,Home Item 3,Home,1,51.54,51.54,24.84,5.55,6.19
347,2024-10-04,SocialAds,1159,1007,Home Item 4,Home,1,42.56,42.56,20.64,4.3,2.13
348,2024-10-04,Website,335,1010,Electronics Item 3,Electronics,1,131.71,131.71,88.91,4.72,4.61
349,2024-10-04,Marketplace,168,1013,Beauty Item 2,Beauty,1,32.28,32.28,13.49,5.13,3.87
350,2024-10-04,Marketplace,1081,1019,Sports Item 4,Sports,1,66.92,66.92,35.2,4.84,8.03
351,2024-10-04,Website,913,1003,Accessories Item 4,Accessories,4,21.58,86.33,28.92,8.01,3.02
352,2024-10-04,Marketplace,1112,1018,Sports Item 3,Sports,1,58.5,58.5,32.7,5.51,7.02
353,2024-10-04,Website,1115,1001,Accessories Item 2,Accessories,3,29.65,88.96,32.74,7.67,3.11
354,2024-10-04,Website,1085,1000,Accessories Item 1,Accessories,2,24.05,48.09,15.58,5.48,1.68
355,2024-10-04,Website,542,1005,Home Item 2,Home,1,37.58,37.58,14.96,4.88,1.32
356,2024-10-04,Marketplace,1156,1011,Electronics Item 4,Electronics,1,119.3,119.3,78.62,5.24,14.32
357,2024-10-04,Marketplace,119,1007,Home Item 4,Home,2,41.33,82.67,40.09,5.53,9.92
358,2024-10-04,Website,326,1019,Sports Item 4,Sports,1,65.64,65.64,34.53,5.66,2.3
359,2024-10-04,Website,66,1000,Accessories Item 1,Accessories,1,23.82,23.82,7.72,4.48,0.83
360,2024-10-04,Marketplace,686,1005,Home Item 2,Home,1,40.27,40.27,16.03,5.29,4.83
361,2024-10-04,Marketplace,751,1005,Home Item 2,Home,4,39.46,157.83,62.82,8.12,18.94
362,2024-10-04,Website,857,1011,Electronics Item 4,Electronics,4,111.23,444.9,293.19,9.25,15.57
363,2024-10-04,Website,801,1015,Beauty Item 4,Beauty,2,38.89,77.79,35.63,5.7,2.72
364,2024-10-04,Marketplace,554,1016,Sports Item 1,Sports,1,51.09,51.09,24.37,5.12,6.13
365,2024-10-04,Website,661,1003,Accessories Item 4,Accessories,1,20.91,20.91,7.0,4.95,0.73
366,2024-10-04,Website,559,1007,Home Item 4,Home,2,39.66,79.31,38.47,6.66,2.78
367,2024-10-04,Marketplace,67,1018,Sports Item 3,Sports,2,55.96,111.92,62.57,5.46,13.43
368,2024-10-04,Website,872,1019,Sports Item 4,Sports,1,64.33,64.33,33.84,5.01,2.25
369,2024-10-04,SocialAds,1194,1009,Electronics Item 2,Electronics,1,127.59,127.59,84.85,5.66,6.38
370,2024-10-04,SocialAds,821,1018,Sports Item 3,Sports,1,59.24,59.24,33.11,5.07,2.96
371,2024-10-04,Marketplace,911,1005,Home Item 2,Home,1,39.34,39.34,15.66,5.38,4.72
372,2024-10-04,SocialAds,208,1009,Electronics Item 2,Electronics,1,120.82,120.82,80.35,4.59,6.04
373,2024-10-04,Website,145,1018,Sports Item 3,Sports,2,58.49,116.98,65.39,6.55,4.09
374,2024-10-04,Marketplace,1018,1013,Beauty Item 2,Beauty,1,33.93,33.93,14.18,4.92,4.07
375,2024-10-04,Website,239,1016,Sports Item 1,Sports,2,50.03,66.18,39.65,5.48,2.32
376,2024-10-04,Website,833,1013,Beauty Item 2,Beauty,1,34.1,34.1,14.25,4.28,1.19
377,2024-10-04,SocialAds,572,1009,Electronics Item 2,Electronics,4,116.68,466.73,310.38,9.26,23.34
378,2024-10-04,Marketplace,749,1019,Sports Item 4,Sports,2,65.03,130.06,68.41,5.65,15.61
379,2024-10-04,Website,4,1002,Accessories Item 3,Accessories,3,23.08,69.23,29.29,7.98,2.42
380,2024-10-04,Website,804,1010,Electronics Item 3,Electronics,1,128.24,128.24,86.56,5.02,4.49
381,2024-10-04,Website,535,1009,Electronics Item 2,Electronics,1,127.38,127.38,84.71,5.36,4.46
382,2024-10-04,Website,396,1001,Accessories Item 2,Accessories,1,27.59,27.59,10.15,4.48,0.97
383,2024-10-04,Website,262,1013,Beauty Item 2,Beauty,1,33.61,33.61,14.05,4.56,1.18
384,2024-10-04,Website,1139,1010,Electronics Item 3,Electronics,1,125.06,125.06,84.42,5.49,4.38
385,2024-10-04,Website,78,1003,Accessories Item 4,Accessories,2,21.63,43.25,14.49,6.75,1.51
386,2024-10-04,Website,942,1018,Sports Item 3,Sports,1,56.42,56.42,31.54,4.79,1.97
387,2024-10-04,Website,1136,1015,Beauty Item 4,Beauty,1,38.63,38.63,17.69,4.43,1.35
388,2024-10-04,Marketplace,751,1001,Accessories Item 2,Accessories,2,28.28,56.56,20.81,6.04,6.79
389,2024-10-04,Website,322,1015,Beauty Item 4,Beauty,2,39.14,78.27,35.85,6.86,2.74
390,2024-10-04,Marketplace,221,1019,Sports Item 4,Sports,1,65.71,65.71,34.56,4.7,7.89
391,2024-10-04,Marketplace,287,1013,Beauty Item 2,Beauty,3,32.84,98.51,41.18,7.44,11.82
392,2024-10-04,Marketplace,472,1006,Home Item 3,Home,1,55.86,55.86,26.92,4.37,6.7
393,2024-10-04,Website,842,1017,Sports Item 2,Sports,3,73.58,220.73,108.16,7.59,7.73
394,2024-10-04,Website,1108,1009,Electronics Item 2,Electronics,1,127.86,127.86,85.03,5.47,4.48
395,2024-10-04,Marketplace,833,1015,Beauty Item 4,Beauty,1,36.71,36.71,16.81,5.61,4.41
396,2024-10-04,Website,883,1000,Accessories Item 1,Accessories,4,25.34,101.37,32.84,8.05,3.55
397,2024-10-04,Website,623,1006,Home Item 3,Home,1,54.38,54.38,26.21,4.85,1.9
398,2024-10-04,SocialAds,167,1010,Electronics Item 3,Electronics,3,133.49,400.47,270.32,7.22,20.02
399,2024-10-04,Website,362,1005,Home Item 2,Home,4,40.15,160.61,63.92,8.47,5.62
400,2024-10-04,Marketplace,76,1013,Beauty Item 2,Beauty,1,30.99,30.99,12.96,4.25,3.72
401,2024-10-04,Website,69,1005,Home Item 2,Home,3,37.47,112.4,44.73,7.45,3.93
402,2024-10-04,Marketplace,25,1005,Home Item 2,Home,2,38.74,77.48,30.84,5.41,9.3
403,2024-10-04,Website,679,1000,Accessories Item 1,Accessories,3,25.6,76.81,24.89,7.89,2.69
404,2024-10-04,Marketplace,763,1003,Accessories Item 4,Accessories,1,21.62,21.62,7.24,5.06,2.59
405,2024-10-04,Website,1104,1012,Beauty Item 1,Beauty,1,36.55,36.55,14.15,4.8,1.28
406,2024-10-04,Marketplace,907,1017,Sports Item 2,Sports,3,76.55,229.65,112.53,8.07,27.56
407,2024-10-04,Website,338,1012,Beauty Item 1,Beauty,1,36.76,36.76,14.23,5.06,1.29
408,2024-10-04,Marketplace,961,1010,Electronics Item 3,Electronics,1,135.32,135.32,91.34,5.12,16.24
409,2024-10-04,Website,413,1002,Accessories Item 3,Accessories,1,23.3,23.3,9.85,5.62,0.82
410,2024-10-04,Website,908,1019,Sports Item 4,Sports,1,65.32,65.32,34.36,4.45,2.29
411,2024-10-04,Marketplace,343,1018,Sports Item 3,Sports,2,59.85,119.71,66.92,5.41,14.37
412,2024-10-04,Website,20,1004,Home Item 1,Home,1,51.42,51.42,21.96,4.97,1.8
413,2024-10-04,Marketplace,860,1011,Electronics Item 4,Electronics,2,117.02,234.04,154.23,6.6,28.08
414,2024-10-04,Website,630,1005,Home Item 2,Home,2,37.08,74.16,29.51,5.48,2.6
415,2024-10-04,Marketplace,734,1006,Home Item 3,Home,3,50.94,152.83,73.66,6.84,18.34
416,2024-10-04,Website,435,1018,Sports Item 3,Sports,1,57.46,57.46,32.12,4.74,2.01
417,2024-10-04,Website,340,1012,Beauty Item 1,Beauty,3,36.38,109.13,42.23,7.15,3.82
418,2024-10-04,Marketplace,1023,1000,Accessories Item 1,Accessories,1,24.24,24.24,7.85,4.85,2.91
419,2024-10-04,Marketplace,1056,1018,Sports Item 3,Sports,2,59.93,119.87,67.01,6.79,14.38
420,2024-10-04,Website,680,1008,Electronics Item 1,Electronics,2,122.13,244.27,158.29,6.43,8.55
421,2024-10-04,Marketplace,186,1006,Home Item 3,Home,1,51.59,51.59,24.87,5.21,6.19
422,2024-10-04,Website,1078,1019,Sports Item 4,Sports,1,67.34,67.34,35.42,5.55,2.36
423,2024-10-04,Website,487,1001,Accessories Item 2,Accessories,2,29.7,59.4,21.86,6.36,2.08
424,2024-10-04,Website,694,1017,Sports Item 2,Sports,2,73.65,147.31,72.18,6.84,5.16
425,2024-10-04,SocialAds,955,1007,Home Item 4,Home,1,42.88,42.88,20.79,5.63,2.14
426,2024-10-04,SocialAds,42,1012,Beauty Item 1,Beauty,1,34.56,34.56,13.37,5.09,1.73
427,2024-10-04,Marketplace,6,1003,Accessories Item 4,Accessories,1,22.79,22.79,7.63,4.49,2.73
428,2024-10-04,Website,514,1005,Home Item 2,Home,1,39.25,39.25,15.62,5.53,1.37
429,2024-10-04,Website,51,1015,Beauty Item 4,Beauty,2,39.22,78.45,35.93,6.5,2.75
430,2024-10-04,Website,35,1014,Beauty Item 3,Beauty,1,38.62,38.62,18.27,5.55,1.35
431,2024-10-04,Website,430,1017,Sports Item 2,Sports,1,74.81,74.81,36.66,4.3,2.62
432,2024-10-04,Website,141,1011,Electronics Item 4,Electronics,1,120.72,120.72,79.55,5.54,4.23
433,2024-10-04,Website,51,1007,Home Item 4,Home,1,40.81,40.81,19.79,5.46,1.43
434,2024-10-04,Website,119,1012,Beauty Item 1,Beauty,2,37.39,74.78,28.94,6.2,2.62
435,2024-10-04,Website,105,1009,Electronics Item 2,Electronics,1,120.28,120.28,79.98,4.32,4.21
436,2024-10-04,SocialAds,688,1013,Beauty Item 2,Beauty,3,31.19,93.57,39.11,7.39,4.68
437,2024-10-04,Marketplace,706,1008,Electronics Item 1,Electronics,1,116.89,116.89,75.74,4.22,14.03
438,2024-10-04,Marketplace,63,1001,Accessories Item 2,Accessories,2,28.83,57.66,21.22,6.12,6.92
439,2024-10-04,Website,86,1012,Beauty Item 1,Beauty,1,36.55,36.55,14.15,5.15,1.28
440,2024-10-04,Website,987,1005,Home Item 2,Home,2,37.12,74.25,29.55,5.4,2.6
441,2024-10-04,Website,589,1013,Beauty Item 2,Beauty,1,33.48,33.48,14.0,4.67,1.17
442,2024-10-04,Website,544,1012,Beauty Item 1,Beauty,1,34.46,34.46,13.34,4.47,1.21
443,2024-10-04,Website,118,1015,Beauty Item 4,Beauty,3,38.39,115.17,52.75,7.25,4.03
444,2024-10-04,Marketplace,533,1008,Electronics Item 1,Electronics,4,114.82,459.26,297.6,8.37,55.11
445,2024-10-04,Marketplace,266,1015,Beauty Item 4,Beauty,4,39.77,159.09,72.86,8.6,19.09
446,2024-10-04,Website,1060,1012,Beauty Item 1,Beauty,2,37.25,74.5,28.83,6.05,2.61
447,2024-10-04,Marketplace,522,1019,Sports Item 4,Sports,2,67.08,134.17,70.57,6.74,16.1
448,2024-10-04,Marketplace,658,1010,Electronics Item 3,Electronics,1,134.48,134.48,90.78,4.9,16.14
449,2024-10-04,SocialAds,18,1011,Electronics Item 4,Electronics,2,114.52,229.04,150.94,5.97,11.45
450,2024-10-04,Website,941,1018,Sports Item 3,Sports,1,60.94,60.94,34.07,5.0,2.13
451,2024-10-05,Website,541,1007,Home Item 4,Home,1,41.76,41.76,20.26,5.18,1.46
452,2024-10-05,SocialAds,1094,1019,Sports Item 4,Sports,2,69.44,138.87,73.05,5.96,6.94
453,2024-10-05,Website,851,1002,Accessories Item 3,Accessories,2,22.61,45.21,19.12,6.59,1.58
454,2024-10-05,Website,279,1012,Beauty Item 1,Beauty,1,37.75,37.75,14.61,4.55,1.32
455,2024-10-05,Marketplace,1134,1018,Sports Item 3,Sports,1,55.65,55.65,31.11,5.32,6.68
456,2024-10-05,Website,329,1006,Home Item 3,Home,1,51.63,51.63,24.89,4.37,1.81
457,2024-10-05,Website,1200,1001,Accessories Item 2,Accessories,2,27.71,55.43,20.4,6.26,1.94
458,2024-10-05,Website,812,1008,Electronics Item 1,Electronics,1,114.93,114.93,74.48,4.92,4.02
459,2024-10-05,Website,840,1017,Sports Item 2,Sports,2,71.94,143.87,70.5,6.07,5.04
460,2024-10-05,Website,759,1010,Electronics Item 3,Electronics,1,136.49,136.49,92.13,4.4,4.78
461,2024-10-05,Website,594,1017,Sports Item 2,Sports,1,74.53,74.53,36.52,4.99,2.61
462,2024-10-05,Website,676,1008,Electronics Item 1,Electronics,2,119.23,238.45,154.52,6.4,8.35
463,2024-10-05,Marketplace,251,1010,Electronics Item 3,Electronics,2,135.69,271.39,183.19,6.43,32.57
464,2024-10-05,Website,383,1003,Accessories Item 4,Accessories,2,22.56,45.13,15.12,6.02,1.58
465,2024-10-05,Website,969,1010,Electronics Item 3,Electronics,1,129.56,129.56,87.45,4.63,4.53
466,2024-10-05,Website,600,1008,Electronics Item 1,Electronics,4,116.61,466.44,302.26,8.57,16.33
467,2024-10-05,Website,1185,1000,Accessories Item 1,Accessories,1,25.16,25.16,8.15,5.68,0.88
468,2024-10-05,Website,719,1003,Accessories Item 4,Accessories,1,22.28,22.28,7.46,4.9,0.78
469,2024-10-05,Marketplace,685,1004,Home Item 1,Home,1,48.79,48.79,20.83,5.66,5.85
470,2024-10-05,Website,70,1010,Electronics Item 3,Electronics,1,126.2,126.2,85.18,5.24,4.42
471,2024-10-05,SocialAds,691,1018,Sports Item 3,Sports,2,56.7,113.41,63.39,5.97,5.67
472,2024-10-05,Marketplace,1095,1001,Accessories Item 2,Accessories,1,27.61,27.61,10.16,5.51,3.31
473,2024-10-05,Website,926,1017,Sports Item 2,Sports,1,76.98,76.98,37.72,4.37,2.69
474,2024-10-05,Website,1030,1004,Home Item 1,Home,2,50.94,101.88,43.5,6.64,3.57
475,2024-10-05,Website,806,1004,Home Item 1,Home,2,49.7,99.4,42.44,6.18,3.48
476,2024-10-05,Website,1101,1015,Beauty Item 4,Beauty,1,40.13,40.13,18.38,4.35,1.4
477,2024-10-05,Website,22,1010,Electronics Item 3,Electronics,1,137.37,137.37,92.73,5.44,4.81
478,2024-10-05,Marketplace,833,1004,Home Item 1,Home,2,48.65,97.3,41.55,6.09,11.68
479,2024-10-05,Marketplace,431,1010,Electronics Item 3,Electronics,2,130.84,261.68,176.64,6.5,31.4
480,2024-10-05,Marketplace,1069,1015,Beauty Item 4,Beauty,1,38.0,38.0,17.41,4.93,4.56
481,2024-10-05,Marketplace,574,1004,Home Item 1,Home,1,49.41,49.41,21.1,4.38,5.93
482,2024-10-05,Website,380,1009,Electronics Item 2,Electronics,1,119.04,119.04,79.16,4.31,4.17
483,2024-10-05,Website,445,1016,Sports Item 1,Sports,2,54.24,108.47,51.74,6.41,3.8
484,2024-10-05,Marketplace,993,1017,Sports Item 2,Sports,2,72.87,145.73,71.41,6.22,17.49
485,2024-10-05,Website,1152,1002,Accessories Item 3,Accessories,1,21.85,21.85,9.24,4.62,0.76
486,2024-10-05,Website,651,1003,Accessories Item 4,Accessories,1,21.94,21.94,7.35,4.91,0.77
487,2024-10-05,SocialAds,862,1016,Sports Item 1,Sports,4,51.87,207.5,98.98,8.09,10.37
488,2024-10-05,Website,189,1001,Accessories Item 2,Accessories,2,28.6,57.21,21.05,6.71,2.0
489,2024-10-05,Website,893,1000,Accessories Item 1,Accessories,1,25.4,14.01,6.38,5.48,0.49
490,2024-10-05,Website,562,1014,Beauty Item 3,Beauty,1,38.28,38.28,18.11,4.78,1.34
491,2024-10-05,Marketplace,739,1001,Accessories Item 2,Accessories,4,29.44,117.74,43.33,8.95,14.13
492,2024-10-05,Website,429,1019,Sports Item 4,Sports,1,70.05,70.05,36.84,5.32,2.45
493,2024-10-05,Website,96,1017,Sports Item 2,Sports,1,76.58,76.58,37.52,4.88,2.68
494,2024-10-05,SocialAds,860,1014,Beauty Item 3,Beauty,1,36.66,36.66,17.34,4.7,1.83
495,2024-10-05,Website,95,1011,Electronics Item 4,Electronics,1,114.03,114.03,75.15,5.22,3.99
496,2024-10-05,Website,87,1018,Sports Item 3,Sports,1,59.45,59.45,33.23,5.06,2.08
497,2024-10-05,Website,139,1000,Accessories Item 1,Accessories,2,25.09,50.17,16.26,6.65,1.76
498,2024-10-05,Website,871,1002,Accessories Item 3,Accessories,4,21.9,87.62,37.06,9.13,3.07
499,2024-10-05,Website,64,1018,Sports Item 3,Sports,1,57.68,57.68,32.24,5.68,2.02
500,2024-10-05,SocialAds,526,1005,Home Item 2,Home,1,40.42,40.42,16.09,5.64,2.02
501,2024-10-05,Website,754,1005,Home Item 2,Home,1,39.86,39.86,15.86,5.46,1.39
502,2024-10-05,Website,50,1001,Accessories Item 2,Accessories,3,29.18,87.55,32.22,7.2,3.06
503,2024-10-05,Website,70,1008,Electronics Item 1,Electronics,1,114.76,114.76,74.37,5.46,4.02
504,2024-10-05,Website,1198,1014,Beauty Item 3,Beauty,1,37.24,37.24,17.61,4.56,1.3
505,2024-10-05,Website,239,1014,Beauty Item 3,Beauty,1,39.41,39.41,18.64,4.52,1.38
506,2024-10-05,Website,262,1011,Electronics Item 4,Electronics,1,114.38,114.38,75.38,5.06,4.0
507,2024-10-05,Marketplace,683,1017,Sports Item 2,Sports,1,74.21,74.21,36.37,4.21,8.91
508,2024-10-05,Website,449,1019,Sports Item 4,Sports,1,68.72,68.72,36.15,5.16,2.41
509,2024-10-05,Marketplace,205,1018,Sports Item 3,Sports,3,55.75,167.24,93.49,7.15,20.07
510,2024-10-05,Website,632,1001,Accessories Item 2,Accessories,1,27.32,27.32,10.05,5.4,0.96
511,2024-10-05,Website,1147,1010,Electronics Item 3,Electronics,3,131.31,393.93,265.91,6.67,13.79
